"mirror_path","source_path","live_path","generated","source_sha256","live_sha256","live_exists","exact_match","primary_classification","deletion_candidate","reason"
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\skills\content-management-systems\SKILL.md.md","The Loaded Vibes™ Codex Plugin\.awesome\skills\content-management-systems\SKILL.md","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\skills\content-management-systems\SKILL.md","True","919c83458a358435b234e8d2d8e35514cdcaec0163b58886dd95fc1a736cc50c","919c83458a358435b234e8d2d8e35514cdcaec0163b58886dd95fc1a736cc50c","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\skills\context-map\SKILL.md.md","The Loaded Vibes™ Codex Plugin\.awesome\skills\context-map\SKILL.md","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\skills\context-map\SKILL.md","True","af0037b06a0b56a5014e16a32538ac419725638659428b7e229ed5bbb9087a37","af0037b06a0b56a5014e16a32538ac419725638659428b7e229ed5bbb9087a37","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\skills\conventional-branch\SKILL.md.md","The Loaded Vibes™ Codex Plugin\.awesome\skills\conventional-branch\SKILL.md","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\skills\conventional-branch\SKILL.md","True","94b962ff93ac639c8b760a29465ca48f51d6af1ad1b4bdd242d52f1260959b07","94b962ff93ac639c8b760a29465ca48f51d6af1ad1b4bdd242d52f1260959b07","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\skills\conventional-commit\SKILL.md.md","The Loaded Vibes™ Codex Plugin\.awesome\skills\conventional-commit\SKILL.md","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\skills\conventional-commit\SKILL.md","True","250235f71b8c501a7744ded911281292324bcd1a2d014e34b25041e2d2c8bf73","250235f71b8c501a7744ded911281292324bcd1a2d014e34b25041e2d2c8bf73","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\skills\convert-excel-to-md\references\setup.md.md","The Loaded Vibes™ Codex Plugin\.awesome\skills\convert-excel-to-md\references\setup.md","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\skills\convert-excel-to-md\references\setup.md","True","a807719be649a49dc43bcc021233a4b7cd2d50a243b925330f8f20985e97a0be","a807719be649a49dc43bcc021233a4b7cd2d50a243b925330f8f20985e97a0be","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\skills\convert-excel-to-md\scripts\convert_excel_to_md.py.md","The Loaded Vibes™ Codex Plugin\.awesome\skills\convert-excel-to-md\scripts\convert_excel_to_md.py","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\skills\convert-excel-to-md\scripts\convert_excel_to_md.py","True","ffbd8bf06d66e01e9f5ede866df5636eb0dc0ee7aab95b68b8474c8d89b99e14","ffbd8bf06d66e01e9f5ede866df5636eb0dc0ee7aab95b68b8474c8d89b99e14","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\skills\convert-excel-to-md\scripts\requirements.txt.md","The Loaded Vibes™ Codex Plugin\.awesome\skills\convert-excel-to-md\scripts\requirements.txt","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\skills\convert-excel-to-md\scripts\requirements.txt","True","e69829fee01dfc5fda987ed17f6b6472ee9a0b0985ce93138aa167a547e4f502","e69829fee01dfc5fda987ed17f6b6472ee9a0b0985ce93138aa167a547e4f502","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\skills\convert-excel-to-md\SKILL.md.md","The Loaded Vibes™ Codex Plugin\.awesome\skills\convert-excel-to-md\SKILL.md","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\skills\convert-excel-to-md\SKILL.md","True","f392579af2e4f3f7ebcb20453299e62d85d1461ef3456973d57243ff036809f0","f392579af2e4f3f7ebcb20453299e62d85d1461ef3456973d57243ff036809f0","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\skills\convert-pdf-to-md\references\setup.md.md","The Loaded Vibes™ Codex Plugin\.awesome\skills\convert-pdf-to-md\references\setup.md","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\skills\convert-pdf-to-md\references\setup.md","True","1870e60e0d5d832cab342c8598c11650c8cd54eb998c98952a8a2626da3d0ed4","1870e60e0d5d832cab342c8598c11650c8cd54eb998c98952a8a2626da3d0ed4","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\skills\convert-pdf-to-md\scripts\convert_pdf_to_md.py.md","The Loaded Vibes™ Codex Plugin\.awesome\skills\convert-pdf-to-md\scripts\convert_pdf_to_md.py","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\skills\convert-pdf-to-md\scripts\convert_pdf_to_md.py","True","9ea864b8815e39e5d85e7146d913aad1440a18f587102a4e712d4664c5a07df1","9ea864b8815e39e5d85e7146d913aad1440a18f587102a4e712d4664c5a07df1","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\skills\convert-pdf-to-md\scripts\requirements.txt.md","The Loaded Vibes™ Codex Plugin\.awesome\skills\convert-pdf-to-md\scripts\requirements.txt","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\skills\convert-pdf-to-md\scripts\requirements.txt","True","622ed8ada047607acd6f41777348fb13a9e751a112a538854a8ace7b3011592f","622ed8ada047607acd6f41777348fb13a9e751a112a538854a8ace7b3011592f","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\skills\convert-pdf-to-md\SKILL.md.md","The Loaded Vibes™ Codex Plugin\.awesome\skills\convert-pdf-to-md\SKILL.md","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\skills\convert-pdf-to-md\SKILL.md","True","adadaec52cb7bda8b03254df12eae421d58fd85b6e5c96e57f494ee42216b6a1","adadaec52cb7bda8b03254df12eae421d58fd85b6e5c96e57f494ee42216b6a1","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\skills\convert-plaintext-to-md\SKILL.md.md","The Loaded Vibes™ Codex Plugin\.awesome\skills\convert-plaintext-to-md\SKILL.md","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\skills\convert-plaintext-to-md\SKILL.md","True","e349f990ac578a6c68336c3d248b071bd70b0089de2d5db5cf805a440e7af587","e349f990ac578a6c68336c3d248b071bd70b0089de2d5db5cf805a440e7af587","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\skills\convert-word-to-md\references\setup.md.md","The Loaded Vibes™ Codex Plugin\.awesome\skills\convert-word-to-md\references\setup.md","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\skills\convert-word-to-md\references\setup.md","True","9c7d8ed7aba7f5244dfa64b8c651cf6c2f5ef27761dff5d908fc3069a0915f8e","9c7d8ed7aba7f5244dfa64b8c651cf6c2f5ef27761dff5d908fc3069a0915f8e","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\skills\convert-word-to-md\scripts\convert_word_to_md.py.md","The Loaded Vibes™ Codex Plugin\.awesome\skills\convert-word-to-md\scripts\convert_word_to_md.py","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\skills\convert-word-to-md\scripts\convert_word_to_md.py","True","b2478a03e2939f9d826143856f2595d57392d6b1d624ac8612e417f95b34ff72","b2478a03e2939f9d826143856f2595d57392d6b1d624ac8612e417f95b34ff72","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\skills\convert-word-to-md\scripts\requirements.txt.md","The Loaded Vibes™ Codex Plugin\.awesome\skills\convert-word-to-md\scripts\requirements.txt","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\skills\convert-word-to-md\scripts\requirements.txt","True","8d43ce25284c8a786d24f8c873ea1cbc9ccd638b83b259b334081994037ea145","8d43ce25284c8a786d24f8c873ea1cbc9ccd638b83b259b334081994037ea145","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\skills\convert-word-to-md\SKILL.md.md","The Loaded Vibes™ Codex Plugin\.awesome\skills\convert-word-to-md\SKILL.md","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\skills\convert-word-to-md\SKILL.md","True","dde993754e47ebccf30b540b98f9555936d44a5e40c9c70d83d296e03e60785e","dde993754e47ebccf30b540b98f9555936d44a5e40c9c70d83d296e03e60785e","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-cli-quickstart\SKILL.md.md","The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-cli-quickstart\SKILL.md","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-cli-quickstart\SKILL.md","True","a7de35da1454e0858d443d681cc468ed109de6d33d9014e75556103895e64ff0","a7de35da1454e0858d443d681cc468ed109de6d33d9014e75556103895e64ff0","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-instructions-blueprint-generator\SKILL.md.md","The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-instructions-blueprint-generator\SKILL.md","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-instructions-blueprint-generator\SKILL.md","True","e53409119442128e2afbc2b48ad1b286fb23b884934de26dd088b3a375fcfb2b","e53409119442128e2afbc2b48ad1b286fb23b884934de26dd088b3a375fcfb2b","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\references\01-request-review.md.md","The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\references\01-request-review.md","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\references\01-request-review.md","True","f750010b97d28e94df77d8764c14ea709a1d41eaec45a9347180b36c6bcb897b","f750010b97d28e94df77d8764c14ea709a1d41eaec45a9347180b36c6bcb897b","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\references\02-wait.md.md","The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\references\02-wait.md","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\references\02-wait.md","True","c20088406d51c13a1b029c169e8ba1bf45939d7b3829cf09f5900cd71c049484","c20088406d51c13a1b029c169e8ba1bf45939d7b3829cf09f5900cd71c049484","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\references\03-list-threads.md.md","The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\references\03-list-threads.md","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\references\03-list-threads.md","True","f393a74d450cde9e6f9f92520ce382ca4009e6666abcd43f4f9de9cc8203cc47","f393a74d450cde9e6f9f92520ce382ca4009e6666abcd43f4f9de9cc8203cc47","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\references\04-triage.md.md","The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\references\04-triage.md","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\references\04-triage.md","True","fd9e284a310473e8620757b3ddfb028ed48324f1f9d94c5e65bbac54af1bc57c","fd9e284a310473e8620757b3ddfb028ed48324f1f9d94c5e65bbac54af1bc57c","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\references\05-fix.md.md","The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\references\05-fix.md","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\references\05-fix.md","True","5778973c9ba463184ac33a048726740525835c4100769fdffa1e4c3ae5b4c74f","5778973c9ba463184ac33a048726740525835c4100769fdffa1e4c3ae5b4c74f","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\references\06-build-test.md.md","The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\references\06-build-test.md","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\references\06-build-test.md","True","190891fbbb90a5e65dfda98bf2156e3e96162570d840bb78c716877b9816c73b","190891fbbb90a5e65dfda98bf2156e3e96162570d840bb78c716877b9816c73b","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\references\07-commit-push.md.md","The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\references\07-commit-push.md","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\references\07-commit-push.md","True","ac013bb81c9f88e23add1241512024f29101bb7effe19f5bc7af9a5a0560dee4","ac013bb81c9f88e23add1241512024f29101bb7effe19f5bc7af9a5a0560dee4","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\references\08-reply-resolve.md.md","The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\references\08-reply-resolve.md","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\references\08-reply-resolve.md","True","476aaa24c5cfb833a89d2d38e5f1c4d2dbf287dda43513893c84c6f405e46c4c","476aaa24c5cfb833a89d2d38e5f1c4d2dbf287dda43513893c84c6f405e46c4c","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\references\09-convergence.md.md","The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\references\09-convergence.md","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\references\09-convergence.md","True","9424b7dd9f2d2505f9cf6d4c1c5ff4f762c9e1075d19710236acb6a4f5354925","9424b7dd9f2d2505f9cf6d4c1c5ff4f762c9e1075d19710236acb6a4f5354925","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\references\10-cleanup.md.md","The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\references\10-cleanup.md","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\references\10-cleanup.md","True","4c6fe8af2b4237b379810b6ce96157beb9eff2e198e7429fb9574832cc968754","4c6fe8af2b4237b379810b6ce96157beb9eff2e198e7429fb9574832cc968754","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\references\api-quirks.md.md","The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\references\api-quirks.md","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\references\api-quirks.md","True","66eae3837afa89cfad3bb816890d08c48b7f25df74ad4ca868f0a2610fa788c8","66eae3837afa89cfad3bb816890d08c48b7f25df74ad4ca868f0a2610fa788c8","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\references\orchestration.md.md","The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\references\orchestration.md","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\references\orchestration.md","True","0c550126305d4ea0dc5bde9fb0b2e1194738ddb50f3ca66402e6002d0ae48e27","0c550126305d4ea0dc5bde9fb0b2e1194738ddb50f3ca66402e6002d0ae48e27","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\scripts\_lib.ps1.md","The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\scripts\_lib.ps1","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\scripts\_lib.ps1","True","aac3511a648d9770aa719fcd204f74c14122719d2b36b1c61b800136fb7ef97a","aac3511a648d9770aa719fcd204f74c14122719d2b36b1c61b800136fb7ef97a","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\scripts\01-request-review.ps1.md","The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\scripts\01-request-review.ps1","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\scripts\01-request-review.ps1","True","25c27855332791a28679afbae1c4648093b69ec134ffb98630c59e3998a4deb9","25c27855332791a28679afbae1c4648093b69ec134ffb98630c59e3998a4deb9","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\scripts\02-check-review-status.ps1.md","The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\scripts\02-check-review-status.ps1","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\scripts\02-check-review-status.ps1","True","34ad49bd2b54718ac48f84f11bfb1dc6bcbe2bab1118ee76d8837b4f436d00b2","34ad49bd2b54718ac48f84f11bfb1dc6bcbe2bab1118ee76d8837b4f436d00b2","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\scripts\03-list-open-threads.ps1.md","The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\scripts\03-list-open-threads.ps1","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\scripts\03-list-open-threads.ps1","True","c437811d5958c11343ee3581577e12af9ea9cb3070cb84354c6510ddba3ddf91","c437811d5958c11343ee3581577e12af9ea9cb3070cb84354c6510ddba3ddf91","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\scripts\08-reply-and-resolve.ps1.md","The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\scripts\08-reply-and-resolve.ps1","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\scripts\08-reply-and-resolve.ps1","True","b79b4bb975717a25fc243b4ab834cd51854d67c78274ed2f7f90e7402c44ebb7","b79b4bb975717a25fc243b4ab834cd51854d67c78274ed2f7f90e7402c44ebb7","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\scripts\09-review-round.ps1.md","The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\scripts\09-review-round.ps1","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\scripts\09-review-round.ps1","True","f1b63d262baf4529ae5c8c69e99864195062e6a91c06a4b8c28ee840971ea1f0","f1b63d262baf4529ae5c8c69e99864195062e6a91c06a4b8c28ee840971ea1f0","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
"10 PROJECTS\10.PROJECTS.CODEPENDENTCODING\10.PROJECTS.CODEPENDENTCODING.Source Mirror\_The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\scripts\10-cleanup-outdated.ps1.md","The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\scripts\10-cleanup-outdated.ps1","D:\_The Codependent Coding™ WebApp Architecture_\The Loaded Vibes™ Codex Plugin\.awesome\skills\copilot-pr-autopilot\scripts\10-cleanup-outdated.ps1","True","4ba0816e988b41cc447ec9bc5bb768bd774bd3fc8a4b54ebe9567aa55fdf703f","4ba0816e988b41cc447ec9bc5bb768bd774bd3fc8a4b54ebe9567aa55fdf703f","True","True","live-code duplicate","True","Generated mirror wrapper records the same SHA-256 as the current trusted source file."
